x,y,z,yaw
1.83157,1.13054,-1.06454,1.47717
1.83294,1.13721,-1.06165,1.47721
1.83357,1.14055,-1.06015,1.47723
1.83473,1.14722,-1.05703,1.47724
1.83575,1.15389,-1.05378,1.47722
1.83575,1.15389,-1.05378,1.47722
1.83663,1.16056,-1.0504,1.47718
1.83736,1.16722,-1.04686,1.47712
1.83795,1.17387,-1.04318,1.47704
1.83795,1.17387,-1.04318,1.47704
1.8384,1.18051,-1.03936,1.47694
1.83857,1.18382,-1.0374,1.47688
1.83885,1.19036,-1.03347,1.47675
1.83916,1.19671,-1.02977,1.47663
1.83916,1.19671,-1.02977,1.47663
1.83947,1.20286,-1.02632,1.47651
1.83963,1.20589,-1.02467,1.47645
1.83982,1.21188,-1.02127,1.47631
1.83985,1.21784,-1.01764,1.47615
1.83985,1.21784,-1.01764,1.47615
1.8397,1.22376,-1.01377,1.47597
1.83955,1.2267,-1.01174,1.47586
1.83913,1.23255,-1.00749,1.47564
1.83885,1.23545,-1.00527,1.47552
1.83853,1.23834,-1.00299,1.4754
1.83775,1.24408,-0.998252,1.47513
1.8373,1.24692,-0.995802,1.47499
1.83681,1.24975,-0.993288,1.47484
1.83568,1.25537,-0.988061,1.47453
1.83568,1.25537,-0.988061,1.47453
1.83437,1.2609,-0.982564,1.4742
1.83288,1.26635,-0.976788,1.47384
1.83123,1.27171,-0.970773,1.47346
1.83123,1.27171,-0.970773,1.47346
1.82941,1.27699,-0.964504,1.47307
1.82742,1.28219,-0.958015,1.47265
1.82638,1.28476,-0.954732,1.47243
1.82532,1.2873,-0.951466,1.47221
